Label,a,all,and,are,at,baby,back,be,better,but,can,come,cry,day,do,don,down,for,from,get,girl,go,gonna,good,got,have,he,her,hey,his,home,how,i,if,in,is,it,just,know,let,like,little,ll,long,love,m,make,man,me,my,need,never,nine,no,not,nothing,now,number,of,oh,on,one,only,out,re,right,s,said,say,see,she,so,t,take,tell,that,the,there,they,thing,this,time,to,up,ve,wa,want,way,we,well,what,when,where,why,will,with,yeah,yes,you,your
Lennon,0.2744447366631544,0.0,0.07715074914708356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40127754578619174,0.0,0.0,0.0,0.07963753402516065,0.0,0.0,0.0,0.0,0.0,0.1245507928753872,0.10521406488556936,0.0,0.0,0.0969840529546348,0.0,0.0,0.0,0.0,0.07883222533199176,0.0,0.0,0.0,0.09487866579583185,0.0,0.0,0.0,0.0,0.0,0.0,0.19671844994960463,0.0,0.0,0.0,0.0,0.14882485575619286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166112959073817,0.0,0.0,0.0,0.0,0.10521406488556936,0.11541371276767698,0.43155518809782545,0.0,0.0,0.05735781186370074,0.0,0.0,0.0,0.38965672378509536,0.12053485868744351,0.0,0.0,0.0,0.0,0.0964740529465368,0.09917847137500202,0.0,0.0,0.0,0.0,0.12231767534406092,0.0,0.0,0.1454760794319522,0.0,0.34624113830303094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2372418072495235,0.0,0.0,0.0
Lennon,0.07388692653451445,0.0,0.06923593924739589,0.24363134926906857,0.0,0.0,0.0,0.05042327388089019,0.0,0.0,0.0,0.2942384982064023,0.0,0.13504159756325163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10519376246338732,0.0,0.0,0.0,0.0,0.0,0.0,0.2587117133462422,0.08514516856331153,0.0,0.0,0.23304048257648108,0.0645649100661524,0.09550516781853136,0.0,0.0,0.0,0.0,0.0,0.0,0.1202013707837724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835082335706228,0.0,0.0,0.0,0.0,0.29046181451922787,0.0,0.0,0.0772103062146779,0.0,0.0,0.2331215147277587,0.0,0.16225398156602525,0.2614280532133184,0.0,0.0,0.04357134220221973,0.3246633251750303,0.0,0.0,0.0,0.0,0.0,0.1317230886174626,0.2942384982064023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13200988356833876,0.0,0.0,0.0,0.4154156354843754,0.11326904623906751
Lennon,0.10291105944102438,0.08958724912103816,0.0,0.09048911696934334,0.0,0.0,0.0,0.084276547079977,0.0,0.0,0.3750993230138615,0.0,0.0,0.0,0.03412489995148364,0.0,0.0,0.0,0.0,0.0,0.0,0.07273399927283679,0.0,0.0,0.11835924802697406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23648353910947503,0.0,0.0,0.08648121477185279,0.07115504661606296,0.11835924802697406,0.05765414318123519,0.0,0.10791262177378699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12457779888963055,0.0,0.0,0.13114907659612468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649391798640408,0.0,0.09039612242463037,0.0,0.0,0.0,0.0,0.018087880128455927,0.0,0.0,0.0,0.0,0.0,0.11007979277201178,0.0,0.0,0.0,0.3156246614052642,0.0,0.0,0.2634415660933152,0.0,0.0,0.0,0.0,0.0,0.0,0.03558429434588545,0.22280902697127317,0.6557449404923605,0.0
Lennon,0.22020361966658378,0.0,0.2751231762436434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11147466817838882,0.14615211239939546,0.0,0.13415385726862603,0.12169774772657044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075126329961595,0.0,0.0,0.0,0.6414047142414244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14809164337630573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08656982334737572,0.25802323533969185,0.0,0.0,0.0,0.0,0.0,0.06542858181566139,0.0,0.0,0.1296936241166241,0.0,0.0,0.13572137133647127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878079406091085,0.0
Lennon,0.12476924278845955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31029740270178774,0.0,0.0,0.04525644642829781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14393191593201893,0.17919522126004653,0.0,0.21402243726859704,0.0,0.0,0.059791086568462014,0.2621242979403441,0.19676203838674,0.0,0.0,0.1055938940823377,0.22358246273143834,0.18432264992986847,0.1369951855417143,0.0,0.0,0.10148909095454434,0.0,0.0,0.12421654392160046,0.0,0.0,0.19135688929722106,0.0,0.0,0.0,0.0,0.298134338066726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15839084112350654,0.0,0.0,0.0,0.0,0.0,0.1887974640449086,0.0,0.10964861889159686,0.0,0.0,0.0,0.0,0.0,0.25023863685804904,0.0,0.055729660123704096,0.0,0.17937325970538606,0.0,0.05767566204464371,0.0,0.0,0.0,0.0,0.0,0.0,0.15675175786677298,0.0,0.0,0.43843255424947053,0.14345392811830338
Lennon,0.09475388792415819,0.03436924162458119,0.0443946902075231,0.0,0.04779301198668815,0.0,0.0,0.03233184452358544,0.11754661971654351,0.0,0.10792729483575116,0.0,0.0,0.04329492712973524,0.0,0.0,0.04656166440748171,0.03436924162458119,0.05128705720454054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328500764139624,0.0,0.0,0.04980919900971656,0.0,0.0,0.06804338766649018,0.03968082241231328,0.027089285763301316,0.0,0.0,0.04540732787147852,0.0,0.0,0.041399585415044904,0.0,0.20047873541873215,0.0,0.0,0.0,0.08190932676780348,0.14733715601562425,0.0,0.11905341305243054,0.050533345581279636,0.0,0.0,0.04656166440748171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04540732787147852,0.0,0.0,0.2140127069710065,0.0,0.024753962049829093,0.1562185534451021,0.0,0.03736988888843825,0.0,0.0,0.0,0.044856141542169464,0.0,0.0,0.020817696559856987,0.042802541394201296,0.0,0.0,0.0,0.04052021108416479,0.06334649795955119,0.047167075066044485,0.0,0.0,0.0,0.0,0.0,0.6064001469753557,0.0,0.0,0.0,0.0,0.0,0.03968082241231328,0.0,0.0,0.33296017655642324,0.0
Lennon,0.02822172324708214,0.0,0.026445240150557034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021430214720045866,0.0,0.0,0.0,0.04679105858476972,0.40861198282510913,0.4715132519736835,0.02047323326969738,0.03055091809514628,0.0,0.0,0.0,0.0337149457942709,0.06403908578228783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270216057984468,0.02363726096882201,0.01613667454753792,0.0,0.0650438039778921,0.0,0.01976341612051078,0.504399868478543,0.04932220377331669,0.0,0.0,0.0,0.06253828305236815,0.020658083814753182,0.0,0.0,0.41320717769136256,0.0,0.0,0.0,0.0,0.027736073645510794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04423667344171982,0.0,0.0,0.0,0.24486740409230387,0.0,0.29956382730427855,0.0,0.0,0.04992730455071309,0.024801568941393386,0.0,0.0,0.0,0.0,0.04827454400798651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487921372312661,0.03055091809514628,0.026445240150557034,0.0
Lennon,0.0849007342715804,0.0,0.039778228407840156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761971493568989,0.0,0.0,0.0,0.0,0.0,0.061590588295857125,0.0,0.0,0.0,0.0500041004526443,0.0,0.0,0.08137113024184488,0.0,0.0,0.0,0.040291420475492314,0.0,0.0,0.0,0.0,0.0,0.03236314347386372,0.07927361607963404,0.2935114912646625,0.0,0.0,0.17851879905082138,0.0,0.0,0.0,0.0,0.0,0.0,0.12231972989230622,0.0,0.04603964967661619,0.05333671476245604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02254101130815072,0.5157561639734776,0.0,0.0,0.05562648785826031,0.0,0.0,0.22179876733327158,0.0,0.0,0.0,0.0,0.04143112190943741,0.0,0.18756124284123218,0.0,0.0,0.04974114906157683,0.0,0.0,0.0,0.0,0.0,0.03783953220370787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04258222996315855,0.0,0.0,0.0,0.0,0.04892789195692249,0.0,0.05303763787712021,0.08676884754387733
Lennon,0.08802111661524262,0.09578136870023071,0.06186031448622498,0.04837279613357181,0.0,0.0,0.04626998860516719,0.0,0.0,0.0,0.0,0.0,0.05164967036686072,0.08043718127503344,0.0,0.07080141515209297,0.04325320873261835,0.0,0.0,0.0,0.7687561056972992,0.0,0.0,0.04993309398779426,0.0,0.0,0.04499892946778571,0.07776287440170886,0.0,0.09253997721033438,0.0,0.0,0.08427805397610202,0.036861287420085466,0.0,0.030820193717952773,0.10143300260073518,0.0,0.030820193717952773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03804461516700818,0.045622687277978434,0.04773175883435049,0.027648507579230652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152001757487352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13797036267395912,0.04837279613357181,0.03724672947096987,0.0,0.38186013912365974,0.06443077868017312,0.05190631648851583,0.0,0.0,0.05190631648851583,0.09669243852149756,0.07952238309214928,0.04764283705874741,0.0,0.04837279613357181,0.07528206606083077,0.17653616984649195,0.0,0.03931567430438967,0.07776287440170886,0.04218089399097843,0.0,0.0,0.0,0.0,0.19866270388199778,0.0,0.050769916021640514,0.07863134860877934,0.0,0.0,0.0,0.12372062897244997,0.0
Lennon,0.3299162263299725,0.05983380073902955,0.03864360867724344,0.0,0.0,0.0,0.08671339685268267,0.11257374625140969,0.0,0.0,0.18789184597213293,0.0,0.0,0.0,0.0,0.0,0.0,0.05983380073902955,0.0,0.0,0.0,0.07286670249630953,0.0,0.0,0.0,0.0,0.08433133758001883,0.0,0.0,0.0,0.0,0.09514659520945387,0.15794333564165655,0.0,0.04716004339661516,0.057759333198602575,0.0,0.0,0.11551866639720515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425968716454777,0.256500918198587,0.08945286288264519,0.0,0.0,0.0,0.0,0.0,0.0,0.10439358616531826,0.0,0.0,0.0,0.19708253724261643,0.1252612306480886,0.0,0.0,0.0,0.07451542751158718,0.0,0.17237780792133167,0.0,0.0,0.06505766143502259,0.0,0.0,0.0,0.0,0.08320339410353214,0.04863814706372085,0.3261758665706137,0.07451542751158718,0.0,0.0,0.0,0.0,0.147040844556248,0.0,0.0,0.07286670249630953,0.0,0.0,0.07625331511033132,0.2639222153820495,0.0,0.0,0.18715665707176637,0.0,0.0,0.0,0.4277906149364331,0.0,0.3477924780951909,0.0
Lennon,0.06899234246601853,0.0,0.0258597825382895,0.0,0.0,0.0,0.0,0.0,0.0,0.08541662375890889,0.0,0.0,0.0,0.02521917362983011,0.045755175330219944,0.022198107313744563,0.027122038932355236,0.04003997371140501,0.0,0.0,0.0,0.07314212409255828,0.0,0.8453883235134964,0.07934892341261994,0.0,0.0,0.0,0.0,0.058027437460499806,0.031835410118207515,0.031835410118207515,0.05284677664524806,0.0,0.07889716491791662,0.05797765195329891,0.14310862324182666,0.0,0.03865176796886594,0.0,0.024115142396623417,0.0,0.0,0.0,0.0,0.02020074508932084,0.0,0.0,0.0,0.0,0.029435532077272557,0.0,0.0,0.0,0.0,0.2794351282432961,0.05567859088770851,0.0,0.018059143721487207,0.0,0.020955782184400532,0.0,0.0,0.0,0.09972944127922863,0.0,0.1586102481704653,0.0,0.09342264090134196,0.04353571094280516,0.02176785547140258,0.0,0.01627399651826313,0.02612857664655284,0.0,0.01627399651826313,0.07275749916976858,0.024932360319807157,0.0,0.0,0.0,0.04720581863028846,0.19679550614589456,0.027474688943057258,0.07395899266529894,0.0,0.026449641137539982,0.0,0.0,0.0,0.024115142396623417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16808858649888175,0.0423062492673834
Lennon,0.0,0.0,0.06825906591812456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31706661116117213,0.0,0.0,0.0,0.0,0.0,0.8264716358905033,0.0,0.0,0.0,0.0,0.0,0.15316829029058418,0.0,0.0,0.0697467506783411,0.0,0.0,0.0,0.04197191326317933,0.0,0.0,0.0,0.0,0.0,0.12329844990165535,0.0,0.0,0.0,0.0,0.0,0.11850540890996943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293936625337436,0.0,0.0,0.0,0.0,0.0,0.0,0.14318179517375268,0.0,0.0,0.03806045991976998,0.0,0.061649224950827676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960247620898135,0.0,0.0,0.0,0.0,0.06230185967018242,0.0649322814611526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238859887718683,0.11167089488146736
Lennon,0.3994544753010415,0.0,0.062384978148838935,0.07317459961660328,0.0,0.0,0.0,0.0,0.0,0.0,0.05055440863549229,0.0,0.0,0.0,0.38633444157195357,0.05355143407192534,0.19629025924425175,0.0,0.0,0.0,0.06460635445900724,0.0,0.0,0.0,0.0,0.0,0.06807087681862839,0.0,0.0,0.27997454446079395,0.0,0.0,0.2549785560933369,0.0,0.0761336318605429,0.37297911482146434,0.07671997430873569,0.0,0.09324477870536609,0.0,0.05817615168425935,0.0,0.0,0.0,0.0,0.09746586531588859,0.0,0.06901444906722339,0.03610244415120563,0.08364901902797799,0.14202246462986387,0.0,0.0,0.06543008641475058,0.06807087681862839,0.0,0.0,0.0,0.08713292811210482,0.05302726720860774,0.15166322590647688,0.0,0.0,0.0,0.0,0.0,0.0695702740285857,0.0,0.0,0.0,0.10502696114476748,0.0,0.039259917042337215,0.0,0.0,0.07851983408467443,0.3802988602020893,0.0,0.0,0.0,0.0,0.0,0.059344482752915484,0.0,0.0,0.0,0.0,0.0,0.0,0.07101123231493194,0.0,0.05008691171230419,0.0,0.0,0.0,0.16728265661153058,0.057550931617150976,0.14414074872770805,0.062384978148838935,0.05103048396089919
Lennon,0.0,0.0,0.16119854933101793,0.10804468507908438,0.0,0.0,0.1550218329426445,0.0,0.0,0.11409638404153165,0.1119678520073874,0.0,0.0,0.08983158525209371,0.12223616028419516,0.0,0.1449144877816653,0.0,0.0,0.13321491920073056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5176657223494173,0.12349915166932088,0.11241379278326608,0.0,0.0,0.09421455387910797,0.06883947984188403,0.0,0.04294949354538485,0.0,0.0,0.0,0.0,0.17988941482411325,0.0,0.0,0.29318540533694293,0.21614338772552288,0.1572756039543193,0.14679871543116246,0.0,0.0,0.1507633076394122,0.0,0.29749365447859816,0.0,0.0,0.03914824553996263,0.1119678520073874,0.0,0.0,0.0,0.0,0.0,0.05136139034355994,0.0,0.0,0.0,0.0,0.2158672977889359,0.08695282369760655,0.0,0.0,0.028984274565868853,0.12958238809354342,0.0,0.0,0.0,0.0,0.0,0.021906016513293845,0.09786581028744165,0.13172226918080288,0.08684494123904844,0.0,0.1550218329426445,0.0,0.0,0.0,0.07395496020332054,0.0,0.0,0.0,0.0,0.0,0.0,0.25331200609159965,0.0
