Label,a,all,and,are,at,baby,back,be,better,but,can,come,cry,day,do,don,down,for,from,get,girl,go,gonna,good,got,have,he,her,hey,his,home,how,i,if,in,is,it,just,know,let,like,little,ll,long,love,m,make,man,me,mind,my,need,never,night,no,not,nothing,now,of,oh,on,one,only,out,please,re,s,said,say,see,she,so,t,take,tell,that,the,there,they,thing,this,time,to,up,ve,wa,want,way,we,well,what,when,where,why,will,with,yeah,yes,you,your
Lennon,0.06827408822796878,0.0,0.025578125888525288,0.0,0.0,0.0,0.0,0.0,0.0,0.08488377111533832,0.0,0.0,0.0,0.025127527680412508,0.04551385065794101,0.021852237295163432,0.02671610273928849,0.03975848108137702,0.0,0.0,0.0,0.0728315422886484,0.0,0.8470433611876961,0.07815572222019644,0.0,0.0,0.0,0.0,0.05800274797768608,0.03137197634028504,0.031916899120137704,0.05227952405613704,0.0,0.07876660284791344,0.057547070946392095,0.14177988512624418,0.0,0.0383647139642614,0.0,0.024008212850579552,0.0,0.0,0.0,0.0,0.020060846075239957,0.0,0.0,0.0,0.0,0.0,0.02900137398884304,0.0,0.0,0.0,0.0,0.28128937186520586,0.054849219129890894,0.017912349341018926,0.0,0.020820002174755235,0.0,0.0,0.0,0.0,0.09934580062162864,0.15701231710375266,0.0,0.09198267769073572,0.0432752209982751,0.02142723401925913,0.0,0.01612611899808248,0.026378815202021556,0.0,0.01612611899808248,0.07193145455926507,0.02483645015540716,0.0,0.0,0.0,0.04697976497557594,0.19458115339943666,0.027064450834627773,0.07365940689129666,0.0,0.026051907406732147,0.0,0.0,0.0,0.024008212850579552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16625781827541436,0.0420371622705985
Lennon,0.0,0.0,0.05130483471105086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23924375567612347,0.0,0.0,0.0,0.0,0.0,0.629261920014,0.0,0.0,0.0,0.0,0.0,0.11634243301292531,0.0,0.0,0.05243136952570454,0.0,0.0,0.0,0.03159815193243759,0.0,0.0,0.0,0.0,0.0,0.09224984066014279,0.0,0.0,0.0,0.0,0.0,0.08917086474284303,0.0,0.0,0.0,0.0,0.6517132374343939,0.0,0.0,0.0,0.22003411303497225,0.0,0.0,0.0,0.0,0.0,0.10717479780467803,0.0,0.0,0.02863061057332068,0.0,0.046124920330071394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07214037890759113,0.0,0.0,0.0,0.0,0.04711621733625977,0.04878657821018381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07695725206657629,0.08431851776060771
Lennon,0.3986461214569173,0.0,0.06222846851716408,0.07386080682459663,0.0,0.0,0.0,0.0,0.0,0.0,0.050652532382768005,0.0,0.0,0.0,0.3875538154308691,0.05316383485162672,0.19499108325512118,0.0,0.0,0.0,0.06417644820707892,0.0,0.0,0.0,0.0,0.0,0.0685676730965195,0.0,0.0,0.2822272587263853,0.0,0.0,0.2543794436698047,0.0,0.07665182487391294,0.3733467268868291,0.07665182487391294,0.0,0.09333668172170727,0.0,0.05840906108746188,0.0,0.0,0.0,0.0,0.09761119589928788,0.0,0.06954311280883232,0.03605226408355805,0.0,0.08363930240635019,0.14111362936319266,0.0,0.0,0.06499702775170706,0.0685676730965195,0.0,0.0,0.0871571335518442,0.052641673967844846,0.151957597148304,0.0,0.0,0.0,0.0,0.0,0.06945306650818672,0.0,0.0,0.0,0.10425970717233422,0.0,0.039232885659789614,0.0,0.0,0.07846577131957923,0.379167702214653,0.0,0.0,0.0,0.0,0.0,0.05917403424669181,0.0,0.0,0.0,0.0,0.0,0.0,0.07161190340814294,0.0,0.05017827899122809,0.0,0.0,0.0,0.1678369983325354,0.057148026373541105,0.14322380681628588,0.06222846851716408,0.051135650835161264
Lennon,0.0,0.0,0.15119903920079256,0.10255005964392591,0.0,0.0,0.144832909488238,0.0,0.0,0.10752221330763392,0.10549072858026791,0.0,0.0,0.08487739114781424,0.11530472538137831,0.0,0.13536507437113016,0.0,0.0,0.12584125593503745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4856312005351662,0.11651439328528482,0.10642517392617808,0.0,0.0,0.08799982088295695,0.06479540834327654,0.0,0.04054824849456037,0.0,0.0,0.0,0.0,0.169407064310145,0.0,0.0,0.275306904305293,0.10095489462030817,0.2032218125338657,0.14694408032394213,0.13713008352283174,0.0,0.0,0.14280142476087196,0.0,0.27790986953338215,0.0,0.03654446138111268,0.10549072858026791,0.0,0.0,0.0,0.3292535658046508,0.0,0.048215125308489336,0.0,0.0,0.0,0.0,0.203288477172174,0.08170777447576419,0.0,0.0,0.02723592482525473,0.12148736401984411,0.0,0.0,0.0,0.0,0.0,0.02053965087255565,0.09142005568188782,0.12440575869511794,0.08200503423118971,0.0,0.144832909488238,0.0,0.0,0.0,0.0696686879632945,0.0,0.0,0.0,0.0,0.0,0.0,0.237598490172674,0.0
Lennon,0.2823843199773548,0.029364758010413498,0.037782906018925,0.31391952790484984,0.04106113396905364,0.0,0.0,0.0,0.0,0.0,0.0,0.07995688243893573,0.0,0.0,0.0,0.06455836769470293,0.0789277528298755,0.058729516020826995,0.13244421993483363,0.03668733456685506,0.03896564979045983,0.0,0.0,0.0,0.0769655113476375,0.03755938226749691,0.12489553464557444,0.0,0.0,0.0,0.0,0.2828776131122248,0.3089002458953867,0.06793642508650798,0.11635063357662938,0.028335351629591204,0.023270126715325877,0.0,0.028335351629591204,0.0844481941507165,0.10639169426670927,0.05310153137565424,0.0,0.04799473605158936,0.0,0.1777981073103426,0.0,0.12667229122607473,0.04377929709977752,0.0,0.050782800502890996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05291870207218619,0.03196214638734636,0.03075441058156216,0.0769655113476375,0.0,0.03946387641493775,0.0,0.0,0.06325413626115113,0.0,0.0,0.19177287832407813,0.0,0.0,0.047641616998052874,0.03896564979045983,0.0,0.0,0.38959817191560714,0.0,0.4414807331161121,0.0,0.0,0.0,0.05389254374997343,0.07995688243893573,0.07253766910348297,0.0,0.0,0.0,0.03755938226749691,0.0434801929210246,0.035463898088903094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22669743611355,0.09314322861032114
Lennon,0.0,0.0,0.0,0.0,0.302080893542304,0.0,0.0,0.0,0.0,0.11530645875241435,0.30167440369432175,0.0,0.0,0.0,0.0,0.1583155611625854,0.0,0.03600538790576937,0.0,0.0,0.0,0.04397096100512312,0.11769680433665901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207892608495804,0.0,0.0,0.0,0.11412999742134321,0.09437071098814617,0.13897275455265218,0.0,0.0,0.0,0.0,0.0,0.0,0.14533725132578512,0.0860173570334677,0.10354554896246719,0.0,0.0,0.0,0.0,0.14705783886907678,0.353090413009977,0.0,0.25523294346109515,0.0,0.0,0.06488588786950726,0.1567606283108867,0.03770930046179022,0.0,0.0,0.0,0.0,0.04498391275146615,0.0,0.0,0.0,0.0,0.0,0.0,0.29207713883844716,0.09555490531938568,0.0,0.05841542776768943,0.04342754641844516,0.04498391275146615,0.0,0.0,0.0,0.0,0.02202665229136591,0.0,0.04447077195264224,0.04397096100512312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09265447969543589,0.22841380649015225
Lennon,0.08550675001017022,0.0,0.08008537619631068,0.0,0.0,0.0,0.0,0.05851277151924928,0.0,0.0,0.0,0.0,0.0,0.0,0.07125216812149447,0.1368391610973585,0.0,0.1244842146869095,0.0,0.0,0.0,0.07601210357845345,0.0,0.0,0.0,0.0,0.0,0.3040484143138138,0.0,0.0,0.0,0.0,0.6547509179752812,0.17999919585858093,0.049323809322640216,0.0,0.0,0.0,0.060060157727780866,0.08949901040263654,0.0,0.0,0.2159990350302971,0.10173056805659464,0.1256214322936466,0.0628107161468233,0.0,0.0,0.13919316354687944,0.0,0.05382010161604735,0.0,0.0,0.0,0.08364839346322266,0.08824366123241155,0.11008999087749304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10173056805659464,0.0,0.17876624933365795,0.0,0.0,0.0,0.2012666727137244,0.1256214322936466,0.10098209010123593,0.08259234270226884,0.0,0.0,0.037536354460530684,0.23328954545911568,0.0,0.0,0.0,0.0,0.07615444999088423,0.08473907494567756,0.15375224223478667,0.0,0.08156879102059526,0.0,0.0,0.0,0.15033992453702932,0.03228864895483909,0.0,0.0,0.07687612111739334,0.0,0.0,0.0,0.0,0.0
Lennon,0.019079751715656942,0.11110832342299383,0.10722024357367212,0.0,0.0,0.24565191544195883,0.0,0.026112772445437415,0.0,0.0,0.02909159847637746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07371775408076245,0.0,0.0,0.04383577539720961,0.0,0.0,0.07876183560220441,0.30530054227070325,0.0,0.0,0.0,0.0,0.20088667625639292,0.0,0.13207182386435418,0.0,0.0,0.0,0.2680333183784802,0.0,0.0,0.10046093552431365,0.0,0.0,0.16818501964181123,0.14015418303484267,0.0,0.0,0.12423678835532453,0.0,0.0480371047209009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259281305138229,0.20880550106478932,0.06426327681669383,0.0,0.5688614815211861,0.2522775294627168,0.0,0.0,0.07768212752733406,0.09013151390413113,0.06700610871844706,0.0,0.0,0.08484191546614332,0.0,0.06564439560151505,0.016992904042027822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927898304500815,0.0,0.0,0.1787004059561202,0.0
Lennon,0.08881587448137569,0.0,0.08318469266109722,0.0,0.0,0.0,0.0,0.12155444968246229,0.05598339065030629,0.0,0.13542082712849166,0.0,0.0,0.0,0.11101445709815606,0.0,0.0,0.0,0.0,0.0,0.04289433957959451,0.0,0.21133511359884208,0.0,0.04236275793443837,0.08269257184445893,0.0,0.0,0.3779269005244265,0.0,0.0,0.0,0.27628651372078755,0.03739303852438037,0.0,0.031192247567868897,0.0,0.0,0.0,0.0,0.03903952572642548,0.0,0.0,0.0,0.35882825325426715,0.0,0.0,0.0,0.2891599210769871,0.0,0.0,0.0,0.08801849027296697,0.0,0.0,0.0,0.0,0.0,0.029127100266546836,0.0703694237465129,0.0,0.0,0.0943177147741585,0.0,0.0,0.16154525800477412,0.0,0.0,0.14957215409752148,0.1407388474930258,0.0,0.03262075029584247,0.10489011263124356,0.0,0.090402199550797,0.15733516894686533,0.0,0.0,0.0,0.04936718403820317,0.1481015521146095,0.0,0.09887704875322847,0.0,0.039925619456740766,0.0,0.0,0.0,0.0,0.0,0.07807905145285096,0.13415289868484534,0.0,0.0,0.0,0.03739303852438037,0.0,0.0,0.49910815596658337,0.0
Lennon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34393225535413136,0.0,0.0,0.0,0.20727331285553965,0.0,0.04206510687172061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194977020438428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25040964485508427,0.0,0.0,0.0,0.09397582266091116,0.351932407421342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6855526275299035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575555282839921,0.0,0.3645877772230669,0.0
Lennon,0.0,0.0,0.18467836038798657,0.12525725674473198,0.0,0.0,0.0,0.15420746806783991,0.0,0.0,0.0,0.0,0.13168306664764223,0.0,0.0,0.09015818263884916,0.0,0.0,0.061654440762884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1001630390340301,0.0,0.0,0.0,0.0,0.4313907829628536,0.3320651828452062,0.19498563015263368,0.0,0.0,0.05374261212572508,0.0,0.0,0.04952666424444317,0.0,0.0,0.0,0.49660345526495836,0.0,0.0,0.0,0.061139430947013254,0.0,0.07092008621258179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892726732233178,0.0,0.0,0.0,0.0,0.1340528992029517,0.0,0.0,0.0,0.0,0.0892726732233178,0.17680939961065695,0.08276724254415972,0.1330666111892102,0.0,0.0,0.19959991678381528,0.07419388150095362,0.0,0.0,0.0,0.0,0.0,0.10035061244133545,0.0,0.05065078821505601,0.15024455855104513,0.0,0.0,0.1049061730398486,0.0,0.0,0.08509511126163323,0.0,0.0,0.10130157643011202,0.09487576652720177,0.0,0.0,0.29020885203826463,0.0
Lennon,0.029432034551242936,0.0,0.0,0.0,0.0,0.0,0.18483719468878027,0.08056205681252979,0.14841536808927663,0.22870152399221222,0.0,0.0,0.0,0.0,0.09810202229664285,0.0,0.0,0.0,0.06441981859528483,0.0,0.0,0.15698345629328256,0.0,0.0,0.056153121837415866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5352536219688423,0.1486968236142924,0.0,0.0,0.0,0.0,0.08269254238697632,0.0,0.0,0.0,0.19826243148572323,0.0,0.043239794930850194,0.17295917972340077,0.0,0.0,0.031940854558821744,0.0,0.1482021094359456,0.0,0.0,0.0,0.0,0.12149639582894228,0.0,0.0,0.0,0.1399152115420128,0.0,0.11230624367483173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043239794930850194,0.0,0.0,0.0,0.17379378613751545,0.05168112605279181,0.0,0.0,0.1308754026051636,0.1308754026051636,0.10126170131730815,0.26212906034857086,0.0,0.0,0.0,0.1684593655122476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10584524158027478,0.0,0.0,0.06344526341365199,0.44105534292509124,0.0
Lennon,0.02183348965246348,0.1271443395024795,0.08179673451688067,0.0,0.0,0.0,0.09141153030839168,0.02988157055087553,0.11009858655207833,0.1357256454396414,0.16645161943758027,0.08654987896350735,0.30620282369121843,0.0,0.14554953616749125,0.06988165045486128,0.0,0.0,0.0,0.15884983353021634,0.12653590923861952,0.0,0.3117133987300944,0.0,0.083311848690322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851496036042633,0.07353825198151279,0.05037781837517429,0.0,0.0,0.041655924345161,0.0,0.0,0.0,0.0,0.22061475594453836,0.0,0.0,0.1924587877648081,0.03796869261064387,0.09141153030839168,0.0,0.0,0.08245528907989637,0.0,0.0,0.0,0.0,0.0,0.0,0.0438508184217535,0.0,0.0,0.0665806477750321,0.0,0.04637199963611043,0.0,0.0,0.0,0.06846987614261843,0.0,0.0,0.03459764584182495,0.0,0.06415292925493603,0.1289249924156415,0.0,0.0,0.051569996966256595,0.09584618835445395,0.15884983353021634,0.09557677300663049,0.0,0.0,0.0,0.0972272595828548,0.04327493948175368,0.11777835046275281,0.0,0.0,0.04570576515419584,0.0,0.0,0.07677628225469812,0.1978717842313937,0.0,0.0,0.0,0.0,0.0,0.09413086953455557,0.12269510177532102,0.06721568689349793
Lennon,0.3145302680486919,0.06541514209387403,0.18937809299874744,0.0499507668260401,0.0,0.0,0.0,0.12299137759321327,0.0,0.0,0.0,0.044529490284504744,0.052513286080176864,0.0,0.0,0.0,0.0,0.032707571046937015,0.049173783210228965,0.0,0.04340140512854119,0.0,0.0,0.0,0.0,0.25101030906998906,0.0,0.03994355885960925,0.0,0.0,0.0,0.0,0.6451213178389354,0.0,0.051838283328801096,0.06312195906645215,0.07775742499320164,0.0,0.0,0.0,0.07900204496374791,0.0,0.0,0.0,0.0660127379539071,0.4290827967003962,0.0,0.0,0.0731445396094262,0.0,0.056563791699618615,0.0,0.044529490284504744,0.0,0.0,0.18548445368499902,0.0,0.0,0.0294714195690617,0.0,0.0,0.04286353951348709,0.0,0.0,0.0,0.0,0.09393977888009176,0.0,0.0,0.0,0.07050900939498272,0.0660127379539071,0.026532511730595298,0.0,0.0,0.053065023461190595,0.0591748753100303,0.04086373200973172,0.0,0.0,0.0499507668260401,0.0,0.16007344159302075,0.0,0.0,0.03994355885960925,0.0,0.0,0.0,0.0,0.1975051124093698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042084020666388326,0.0
Lennon,0.0,0.029101756919438018,0.018722254518201694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609579265477224,0.0,0.0,0.0,0.13325790948642838,0.06398016026900981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08491178869993103,0.0,0.0,0.4592004401269502,0.10099194388774019,0.0922468451350808,0.1684894215832607,0.0230617112837702,0.3432428153268629,0.0,0.08369184645036525,0.0,0.0,0.10099194388774019,0.0,0.11747045665753096,0.23494091331506192,0.0,0.0,0.06508079149757189,0.0,0.0503279718974479,0.12736768304989654,0.0,0.047564878331046535,0.0,0.0,0.20589355280669863,0.0,0.0,0.15837941086696355,0.0,0.0,0.0,0.0,0.0,0.0,0.1253752199809195,0.0,0.0,0.06335176434678542,0.0,0.08810284249314823,0.09442984387166609,0.07723331947825202,0.0,0.0,0.0,0.14543499962888712,0.0,0.0,0.26666396083491717,0.0,0.19583616503477785,0.0,0.03594399812529675,0.0,0.07627618118374731,0.0,0.07444597448447042,0.0,0.0,0.09058077753914025,0.0,0.0,0.0,0.3703037942550474,0.0,0.0,0.2808338177730254,0.03076966837535832
Lennon,0.10668378747160719,0.07765730484229955,0.07493979644321687,0.0,0.10858924826400768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815948818654066,0.0,0.29877652889967987,0.0,0.03882865242114977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43398336685433814,0.0,0.18461878590078873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43101706009789587,0.0,0.0,0.1736664517780143,0.05837644543408419,0.2685978490270662,0.0566462419951964,0.0,0.0,0.15654777130771091,0.0,0.0,0.0,0.06997373820041781,0.0,0.08133234528718614,0.0,0.2265849679807856,0.0,0.2538513579483433,0.04851120386041244,0.02788005120756539,0.0,0.0,0.0,0.0,0.0,0.22048570101957754,0.0,0.0,0.0,0.16391479753790839,0.09702240772082488,0.11675289086816838,0.0,0.0,0.09176210536465317,0.02375381229224098,0.21145197217693346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16114168120919922,0.12052829615228416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.13830592864015354,0.0,0.03701055288119485,0.0,0.0,0.0,0.0,0.0,0.0,0.09211763539609541,0.1205029320496158,0.0,0.0,0.0,0.06585677089650334,0.03161933706596883,0.0,0.11505795013687205,0.0,0.03593737695497964,0.0,0.0,0.0,0.0,0.15078438521023996,0.03679159837255307,0.040780812248002715,0.0,0.0,0.0,0.0,0.0,0.5862598870769179,0.0,0.0,0.05551224828333487,0.13676665128695317,0.0,0.22204899313333948,0.0,0.0,0.20806414774625068,0.033273838861999146,0.0,0.0,0.3192999004381646,0.0,0.0,0.04288436653340719,0.2594736256259109,0.0994894105035752,0.0,0.0,0.0,0.1932858055201478,0.0,0.0,0.0,0.10367389001078046,0.0,0.1205029320496158,0.0,0.0,0.0,0.0,0.0,0.12392220724763864,0.0,0.06654767772399829,0.0,0.0,0.20319084573337748,0.1400032002066395,0.0,0.0,0.0,0.017347002632832034,0.0,0.0,0.0,0.0,0.0,0.017596959847057392,0.039161207243289586,0.14210972744597025,0.03512813590592599,0.0,0.0,0.0,0.0,0.06947789960545747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145896994901562,0.0
Lennon,0.0,0.0207113112198221,0.0,0.0,0.0,0.0,0.0,0.2920553961763362,0.0,0.022109172096936507,0.0,0.028197267550651398,0.0332528211777422,0.05235854407098927,0.0,0.0,0.027834338906539607,0.0,0.0311381583934063,0.0,0.0,0.0,0.0,0.06537017993566016,0.0,0.0,0.0,0.0,0.0,0.0,0.1961105398069805,0.0,0.2178709978250163,0.0,0.0,0.0,0.19695234799002148,0.0,0.07994103488480175,0.0,0.05002621374416587,0.0,0.0718745464868033,0.4062150615749014,0.0,0.04180103616602763,0.0,0.0,0.04631708425267792,0.0,0.03581770997249581,0.0,0.0,0.06770251026248356,0.027834338906539607,0.0,0.036632886651304965,0.0857175035362829,0.0,0.0,0.06507434885494784,0.0,0.0,0.0,0.0,0.2070080887492177,0.0,0.0,0.0,0.0,0.0,0.06270155424904145,0.21841427455421572,0.0,0.0,0.016801098042631978,0.01249037271504531,0.0,0.0,0.0,0.0,0.0,0.050681398231978175,0.0,0.025580838081995055,0.0,0.0,0.0,0.026491076653535887,0.0,0.0,0.02148835526024584,0.0,0.0,0.0,0.0,0.6607731907362364,0.0,0.19986547949835112,0.0
Lennon,0.0,0.2044196327500434,0.16438854548620574,0.0,0.0,0.0,0.0,0.0,0.0,0.10910822575390011,0.0,0.0,0.0,0.0,0.11700553420908484,0.0,0.0,0.0,0.0,0.06384874222422443,0.06781380436719323,0.06241099057075747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33599627102292634,0.0,0.0,0.24656691244953727,0.36448313995608983,0.13394680077496246,0.0,0.0,0.0,0.0,0.0,0.0,0.20628709527218544,0.05157177381804636,0.12209031451715936,0.0,0.0,0.0,0.17675952625147343,0.0,0.0,0.08352755975480805,0.0,0.0,0.0,0.0,0.04604848795011803,0.05562526876679398,0.0,0.0,0.29822317446744,0.0,0.0,0.0,0.25686320741709584,0.0,0.0,0.05562526876679398,0.0,0.20628709527218544,0.041456504796100045,0.0,0.0,0.20728252398050023,0.12327937020602872,0.0,0.0,0.0,0.0,0.0,0.03126393321950872,0.06957641426080102,0.0,0.0,0.0,0.14696927545403213,0.0,0.0,0.0,0.1590667646804226,0.0,0.2419501842511789,0.0,0.0,0.0,0.07567068206100064,0.2958993818751703,0.0
Lennon,0.2565261500971429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07973342293945353,0.07822696928695402,0.0,0.0,0.0,0.0,0.0,0.0,0.07469224672368188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09121662226407479,0.0,0.0,0.0,0.0,0.44196703481512445,0.0,0.05918993254758262,0.14414769392406823,0.05918993254758262,0.09788480056184069,0.0,0.0,0.0,0.0,0.0,0.0,0.37687296490797734,0.0,0.0,0.0,0.2783927300887629,0.11229511181385098,0.12917121479892074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47111434139006586,0.0,0.0,0.0,0.10896682782557697,0.0,0.0,0.0,0.0,0.0,0.1728032024744389,0.0,0.0,0.37687296490797734,0.0,0.0,0.0,0.0,0.04504466137373422,0.0,0.0,0.0,0.0,0.0,0.04569372094390994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09020602944865065,0.07749453985551166,0.0,0.0,0.0,0.0,0.0,0.0,0.04805233091487499,0.0
Lennon,0.1589437672442441,0.0,0.07443313768971531,0.0,0.04044565863837404,0.0,0.04159118980763179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388723427664835,0.028924602505687128,0.0,0.0,0.1151447525464206,0.0,0.0,0.0,0.0,0.0,0.0,0.07064734712453744,0.0,0.0,0.0,0.0,0.0,0.0,0.45842650244832983,0.027910626147647884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026062745383633994,0.0,0.0908802757086835,0.0,0.0,0.0,0.0,0.0361374191799272,0.020768668205898868,0.0,0.0,0.0,0.03117695696346463,0.029188841367779567,0.0,0.0383815841821402,0.0,0.023463752602834103,0.40120195328098524,0.0361374191799272,0.0,0.0,0.0,0.0,0.035389823530086344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04489253218318781,0.0,0.0,0.736099204238823,0.0,0.0,0.09304142211214414,0.06116472139141474
Lennon,0.436543203153386,0.0,0.0,0.0,0.12695435036476838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12871889571891731,0.0,0.0,0.26490603694470055,0.0,0.0,0.0,0.0,0.35973724231246873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522200172842871,0.0,0.0,0.0,0.0,0.12360684041114897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13245301847235028,0.2440317793906946,0.0,0.0,0.1303810034889474,0.0,0.0,0.0,0.19572188713928743,0.0,0.0,0.12047545397594664,0.0,0.07365006700586146,0.21901349186988286,0.0,0.0,0.0,0.0,0.0,0.16662698323040065,0.24721368082229794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennon,0.06151630107398601,0.0,0.028807995352002697,0.0,0.0,0.0,0.0,0.0,0.0,0.04780122074635925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413338494826177,0.0,0.6182515901308627,0.051798880084647475,0.21291079153726616,0.0,0.035485131922877694,0.0,0.12962761693879635,0.0,0.0,0.0,0.051798880084647475,0.0,0.04518804567710836,0.0,0.0,0.1287769227364518,0.06676002035061143,0.0,0.07743981789628304,0.0,0.0,0.0,0.2407173588530408,0.12697064574663866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06430508944947949,0.20196712610571543,0.0,0.0487397853466064,0.0,0.0,0.03632487877862946,0.0,0.0,0.1816243938931473,0.08101457540858067,0.0,0.20196712610571543,0.0,0.06838612070651413,0.0,0.10957591238600088,0.060964010987078196,0.11061429914001636,0.0,0.0,0.0,0.0,0.0,0.0,0.09291796262362334,0.13899872004472552,0.0,0.0,0.10359776016929495,0.0,0.0,0.4033119349280378,0.2367269557942983
Lennon,0.1418601168179646,0.0,0.26573155502385487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884191495750201,0.0,0.0,0.09134997632833783,0.0,0.0,0.21728263942943038,0.0,0.0,0.0,0.2522160155060527,0.0,0.0,0.0,0.0,0.45261066962352575,0.0,0.10910766462428625,0.0,0.16366149693642937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2565873901270793,0.0,0.059526886485562834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209977746362464,0.0,0.0,0.0,0.0,0.0,0.0494304075615196,0.1034995046571714,0.07963412463102112,0.0,0.5194183718318592,0.13894163176511126,0.22337934095385756,0.0,0.0,0.0,0.1245495034733062,0.08600875802801465,0.0,0.0,0.10513487647754544,0.16269117416997741,0.1684588904093105,0.0,0.0,0.08407200516868422,0.0,0.0,0.08805316219525425,0.0,0.0,0.07142471617087416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
