Label,a,all,and,are,at,babi,back,be,better,but,can,come,cri,day,do,don,down,feel,for,from,get,girl,go,gonna,good,got,have,he,her,hey,hi,home,how,i,if,in,is,it,just,know,let,like,littl,ll,long,look,love,m,make,man,me,my,need,never,night,no,not,noth,now,of,oh,on,one,onli,out,pleas,re,s,said,say,see,she,so,t,take,tell,that,the,there,they,thing,time,to,up,ve,wa,want,way,we,well,what,when,where,whi,will,with,ye,yeah,you,your
Lennon,0.276629061224221,0.0,0.07602874707223574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3983433771790083,0.0,0.0,0.0,0.0,0.0787857436020713,0.0,0.0,0.0,0.0,0.0,0.12433394923598722,0.10324936171935938,0.0,0.0,0.09621573495480107,0.0,0.0,0.0,0.0,0.07769816148461517,0.0,0.0,0.0,0.09365074128984237,0.0,0.0,0.0,0.0,0.0,0.0,0.19315505515839743,0.0,0.0,0.0,0.0,0.0,0.14682500002038182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16303451732587193,0.0,0.0,0.0,0.10324936171935938,0.11493873775087542,0.4235268477497435,0.12877003677226492,0.0,0.056570352795849675,0.0,0.0,0.0,0.3821434993652968,0.11925822860960261,0.0,0.1007719477929907,0.0,0.0,0.09502665396482025,0.09843224090600801,0.0,0.0,0.0,0.12049489540157539,0.0,0.0,0.1443236024322016,0.0,0.3398621795039236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327387526623226,0.0,0.0
Lennon,0.07399450836062563,0.0,0.06778884975651603,0.24138176252947327,0.0,0.0,0.0,0.047871875208693224,0.0,0.0,0.0,0.27617798813913863,0.0,0.13318928885593886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026600329901698,0.0,0.0,0.0,0.0,0.0,0.0,0.254191788934167,0.0835009950229973,0.0,0.0,0.22727126690405752,0.06362816184982927,0.09527302453818945,0.0,0.0,0.21518402083487934,0.0,0.0,0.0,0.0,0.11782106670366438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047472499101636464,0.0,0.0,0.0,0.0,0.2832191666529781,0.0,0.0,0.07565899664321914,0.0,0.0,0.22938173556711935,0.0,0.15949976395961526,0.25643107615021726,0.0,0.0,0.04273851269170288,0.31772920522903975,0.0,0.0,0.0,0.0,0.12892297730031727,0.2869120277798391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13014470485888233,0.0,0.0,0.0,0.4067330985390962,0.11035710790585934
Lennon,0.1052438903682319,0.08992241949064622,0.0,0.09155258073561062,0.0,0.0,0.0,0.08170696714351881,0.0,0.0,0.3767115681351204,0.0,0.0,0.0,0.03327933591013847,0.0,0.0,0.039774270742509006,0.0,0.0,0.0,0.0,0.069346251870552,0.0,0.0,0.11784406660630431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23648294225954694,0.0,0.0,0.08677011316583934,0.07125909552375574,0.11784406660630431,0.057342212619959414,0.0,0.10859955050857119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12405339331845529,0.0,0.1305017183861538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652508591930769,0.0,0.09074390002086737,0.0,0.0,0.0,0.0,0.01807650777484146,0.0,0.0,0.0,0.0,0.11002185964514667,0.0,0.0,0.0,0.3104252514749623,0.0,0.0,0.26629500205600665,0.0,0.0,0.0,0.0,0.0,0.0,0.2219125017133389,0.03541830588765032,0.6556387024414088,0.0
Lennon,0.22448279139418792,0.0,0.27420828123404395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11159959561755532,0.13964370931635037,0.0,0.13468883934138837,0.1183067602105631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066466920923304,0.0,0.0,0.0,0.6434453808255599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147001681927213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08643939342372997,0.25704516178293535,0.0,0.0,0.0,0.0,0.06518724713590815,0.0,0.0,0.1301308008102485,0.0,0.0,0.1362930322329371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06855207030851099,0.0
Lennon,0.1600764167086543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037080912326278,0.0,0.0,0.0,0.0455907975385274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14639562138860301,0.17984579378991958,0.0,0.216770790768596,0.0,0.0,0.0597471132582639,0.26165326719392035,0.19666740590817602,0.0,0.0,0.10547595183695863,0.22354534235907306,0.0,0.17911433218974698,0.1380218680883496,0.0,0.0,0.10195553474749498,0.0,0.0,0.12413853496741364,0.0,0.0,0.1939088696550215,0.0,0.0,0.0,0.2977405250863357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15657132974706892,0.0,0.0,0.0,0.0,0.0,0.1814905183203655,0.0,0.08248334172402082,0.0,0.0,0.0,0.0,0.25101559325671463,0.0,0.05630984911983306,0.0,0.1770593110136768,0.0,0.058313512817723887,0.0,0.0,0.0,0.0,0.0,0.0,0.15821392775543794,0.0,0.0,0.4399541156056411,0.14324498493161614
Lennon,0.09565995335530739,0.034055715823402506,0.043818645122378624,0.0,0.04762056303480702,0.0,0.0,0.030944332565709144,0.11795998754951238,0.0,0.10700208733651086,0.0,0.0,0.04304671198466069,0.0,0.0,0.045768146974015246,0.0903806594059133,0.034055715823402506,0.05120063439030535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311068818607395,0.0,0.0,0.04968311284481537,0.0,0.0,0.06717120094431211,0.039394562454482314,0.026987480104915928,0.0,0.0,0.04463029427534341,0.0,0.0,0.041129180593876935,0.0,0.1969728122724116,0.0,0.0,0.0,0.0,0.07797112575116194,0.14690792109251025,0.0,0.11779049035784271,0.04896930703083675,0.0,0.05566179334467884,0.045768146974015246,0.0,0.0,0.0,0.0,0.0,0.0,0.04463029427534341,0.0,0.0,0.0,0.21274029227208913,0.024452950124779056,0.15360190317091604,0.0,0.03706803148479721,0.0,0.0,0.0,0.0435594139257273,0.0,0.0,0.020537984253978934,0.04254805845441782,0.0,0.0,0.040241213495649956,0.06250176331432801,0.04636491241473803,0.0,0.0,0.0,0.0,0.0,0.605112738285813,0.0,0.0,0.0,0.0,0.0,0.039394562454482314,0.0,0.0,0.32863983841783967,0.0
Lennon,0.02878508728345015,0.0,0.0263709834732052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021465369888920425,0.0,0.0,0.0,0.045510888354510684,0.4055328306438984,0.468251990662027,0.0,0.020495447009804064,0.03081362008235161,0.0,0.0,0.0,0.03349843949492268,0.06468885743990997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026950028920803604,0.023708477350677836,0.0162416338944886,0.0,0.0649665355779544,0.0,0.019604470500811204,0.5010029248408886,0.04950481415746358,0.0,0.0,0.0,0.0,0.10065157066481253,0.02068268185926766,0.0,0.0,0.41250908852973633,0.0,0.0,0.0,0.0,0.027544234744825116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699687898984535,0.0,0.04414890112261795,0.0,0.0,0.0,0.24300566833047882,0.0,0.299267786463227,0.0,0.0,0.04987796441053782,0.02472038292475744,0.0,0.0,0.0,0.048436019556138285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030347465818478542,0.048436019556138285,0.0263709834732052,0.0
Lennon,0.088476115218973,0.0,0.040527967645844175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6604586216169838,0.0,0.0,0.0,0.0,0.0,0.0,0.0629964228785355,0.0,0.0,0.0,0.04858149761343052,0.0,0.0,0.08255732770212297,0.0,0.0,0.0,0.04091727484673313,0.0,0.0,0.0,0.0,0.0,0.03328104486055285,0.08105070679334785,0.2995294037449756,0.0,0.0,0.18116730770131392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12019279513426767,0.0,0.04696001772676947,0.054472350398765954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02285620617304693,0.5278212348800255,0.0,0.0,0.056441421974373795,0.0,0.0,0.2261659092230487,0.0,0.0,0.0,0.0,0.042381281788922094,0.0,0.188011619152285,0.0,0.0,0.05065501281666477,0.0,0.0,0.0,0.0,0.03853868498728231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043573275832099544,0.0,0.0,0.0,0.0,0.0,0.04962559032504317,0.0540372901944589,0.08797020581333759
Lennon,0.06771873329538566,0.09643366345632813,0.0620394018254636,0.04909093199018381,0.0,0.0,0.046221214850677504,0.0,0.0,0.0,0.0,0.0,0.04909093199018381,0.0812619758742066,0.0,0.07066974524760952,0.0431996996255472,0.04265430868886898,0.0,0.0,0.0,0.7677775563996416,0.03718379216619163,0.0,0.05072820567376591,0.0,0.0,0.04557289747321654,0.07851196912559716,0.0,0.09378992566934133,0.0,0.0,0.08453552368139444,0.03718379216619163,0.0,0.0310176999925751,0.1018919149027124,0.0,0.03074716886487681,0.0,0.0,0.0,0.0,0.0,0.043762975385886985,0.0,0.0,0.03679774509800806,0.046221214850677504,0.04792363691398818,0.02779506129608934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11585643589877798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13848409912011792,0.04832732309556746,0.03679774509800806,0.0,0.38112410732900487,0.06487641802711407,0.05215158091292371,0.0,0.0,0.05215158091292371,0.09692709988781426,0.08032063635543864,0.04832732309556746,0.0,0.07596586056090807,0.17698274322394786,0.0,0.039702201120081514,0.07851196912559716,0.04161287640869756,0.0,0.0,0.0,0.0,0.20010329596257834,0.0,0.05072820567376591,0.07940440224016303,0.0,0.0,0.0,0.1240788036509272,0.0
Lennon,0.2390095008202711,0.05672620815383131,0.03649410273917672,0.0,0.0,0.0,0.08156760287126998,0.10308722679072557,0.0,0.0,0.17823212733570773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05672620815383131,0.0,0.0,0.0,0.06561906264164975,0.0,0.0,0.0,0.0,0.08042350281786119,0.0,0.0,0.0,0.0,0.0910761484780072,0.1491817133416983,0.0,0.04495273045844585,0.05473762304059117,0.0,0.0,0.10852042152022263,0.0,0.0,0.0,0.0,0.0,0.386147465863164,0.0,0.0,0.12987559363851497,0.2447028086138099,0.08457190484013911,0.0,0.0,0.0,0.0,0.0,0.0,0.10033380945330042,0.0,0.0,0.18523136152208727,0.11882141822380515,0.0,0.0,0.0,0.0,0.07087180410309007,0.16292397387228194,0.0,0.0,0.06174378717402909,0.0,0.0,0.0,0.0,0.07527300446606992,0.046016525688007875,0.3078889248146855,0.07087180410309007,0.0,0.0,0.0,0.13881127636587687,0.0,0.0,0.06927590651789467,0.0,0.0,0.0725564071013214,0.2519823054559597,0.0,0.0,0.1760842261998502,0.0,0.0,0.0,0.0,0.4021759163637989,0.32844692465259046,0.0
Lennon,0.06962905815916084,0.0,0.02551580579053212,0.0,0.0,0.0,0.0,0.0,0.0,0.08386948075526242,0.0,0.0,0.0,0.025066305447235846,0.06605254160059261,0.021798995178225717,0.026651010005443794,0.05262908851199846,0.03966161110552932,0.0,0.024218030366534984,0.0,0.0688189241349821,0.0,0.844979573343984,0.07796529887609702,0.0,0.0,0.0,0.0,0.05786142656291175,0.03129553975348089,0.031839134850406854,0.052152147051409886,0.0,0.07857469111718446,0.05740685977078725,0.14143444401093203,0.0,0.03793744457298513,0.0,0.023949717783974218,0.0,0.0,0.0,0.0,0.0,0.020011968612571922,0.0,0.0,0.0,0.0,0.02851506075567001,0.0,0.0,0.0,0.0,0.28060402137097984,0.05471558116415718,0.01786870660616473,0.0,0.020769275058100816,0.0,0.0,0.0,0.0,0.09910374848469992,0.1566297627668679,0.0,0.09080591590084333,0.04316978262389841,0.021375027406091984,0.0,0.01608682834322411,0.025364854229840795,0.0,0.01608682834322411,0.07175619639858273,0.02477593712117498,0.0,0.0,0.04686530062546156,0.1941070640701275,0.026998509364345863,0.07347993864270057,0.0,0.025672057795227018,0.0,0.0,0.0,0.023949717783974218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16585273763845879,0.04153855011620163
Lennon,0.0,0.0,0.05130939253046962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23926500961528102,0.0,0.0,0.0,0.0,0.0,0.6293178223907386,0.0,0.0,0.0,0.0,0.0,0.11635276864315194,0.0,0.0,0.05243602742423442,0.0,0.0,0.0,0.03160095904937474,0.0,0.0,0.0,0.0,0.0,0.09225803595240922,0.0,0.0,0.0,0.0,0.0,0.0,0.08917878650501615,0.0,0.0,0.0,0.6517711343414939,0.0,0.0,0.0,0.22005366042770488,0.0,0.0,0.0,0.0,0.0,0.10718431900043643,0.0,0.0,0.028633154059788904,0.0,0.04565010038575797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07214678771529344,0.0,0.0,0.0,0.04712040304724633,0.04879091231270639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07696408879570443,0.08352931475319582
Lennon,0.4047005940643307,0.0,0.061793296951385954,0.07334428884301349,0.0,0.0,0.0,0.0,0.0,0.0,0.0502983128052517,0.0,0.0,0.0,0.37324878099984043,0.052792053417719656,0.19362748590113038,0.06372765417248605,0.0,0.0,0.0,0.06372765417248605,0.11110886195687114,0.0,0.0,0.0,0.0,0.06808817066982961,0.0,0.0,0.28025360774297164,0.0,0.0,0.25260053598588794,0.0,0.07611578894944003,0.3707358659161358,0.07611578894944003,0.0,0.0918755926158163,0.0,0.05800059912182553,0.0,0.0,0.0,0.0,0.0,0.09692858843731487,0.0,0.06905678900862892,0.03580014603236801,0.08305440216605707,0.13811357801725785,0.0,0.0,0.0645424953003768,0.06808817066982961,0.0,0.0,0.08654763267257978,0.052273544071165,0.1508949384157551,0.0,0.0,0.0,0.0,0.0,0.06896737241317419,0.0,0.0,0.0,0.1035306058285459,0.0,0.03895852511887648,0.0,0.0,0.07791705023775296,0.3765161344258727,0.0,0.0,0.0,0.0,0.05876022272681746,0.0,0.0,0.0,0.0,0.0,0.0,0.07111111229312655,0.0,0.049827375927775044,0.0,0.0,0.0,0.1666632929353067,0.1422222245862531,0.056748382983454394,0.061793296951385954,0.0502983128052517
Lennon,0.0,0.0,0.14652393289561738,0.09937919008700552,0.0,0.0,0.1403546452616636,0.08869189873126206,0.0,0.10320398157791152,0.10222893291721354,0.0,0.0,0.08225296424259429,0.10837291825559268,0.0,0.1311795576109836,0.17269790893636075,0.0,0.0,0.11920413181498575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47061538099284306,0.11291174357553165,0.10313448501517981,0.0,0.0,0.08527884778922025,0.062244260098195975,0.0,0.03929448806590458,0.0,0.0,0.0,0.0,0.0,0.16416896201343792,0.0,0.0,0.26679435653396305,0.1969381510625485,0.2339244087694394,0.1328899923060125,0.0,0.0,0.13838597447219017,0.0,0.26931683752607877,0.0,0.03541449889771898,0.10222893291721354,0.0,0.0,0.0,0.31907297583773614,0.0,0.04672430342545354,0.0,0.0,0.0,0.0,0.19700275441612553,0.07918135278914097,0.0,0.0,0.026393784263046994,0.11773094900206069,0.0,0.0,0.0,0.0,0.019904560518754787,0.08859332820400834,0.12055910629606885,0.0794694212099905,0.0,0.1403546452616636,0.0,0.0,0.0,0.06751451738064988,0.0,0.0,0.0,0.0,0.0,0.0,0.23025189455025588,0.0
